page_id,page_number,source_member,source_image_sha256,source_operational_route,route_subtype,final_validated_operational_route,storage_decision,storage_reasons,postgres_graph_record,raw_tiff_reference_preserved,qdrant_embedding_allowed,opensearch_index_allowed,final_do_not_embed,validator_gated,invalid_operational_route,human_review_required,manual_review_required,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,unsafe_record,source_retry_status,source_validation_decision,source_validation_score,source_validation_reasons,ocr_text_word_count,part_number_count
t_p_120_1176_p000201,201,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000202,202,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000203,203,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000204,204,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000205,205,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000206,206,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000207,207,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000208,208,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000209,209,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000210,210,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000211,211,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000212,212,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000213,213,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000214,214,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,1
t_p_120_1176_p000215,215,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000216,216,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000217,217,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000218,218,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,1
t_p_120_1176_p000219,219,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000220,220,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000221,221,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000222,222,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000223,223,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,5
t_p_120_1176_p000224,224,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000225,225,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000226,226,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000227,227,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000228,228,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000229,229,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000230,230,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,1
t_p_120_1176_p000231,231,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000232,232,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
