answer_permission,blocked_from_retrieval_loaders,dry_run_only,final_do_not_embed,final_validated_operational_route,live_write_enabled,loader_targets,opensearch_index_allowed,page_id,page_number,postgres_graph_record,qdrant_embedding_allowed,raw_tiff_reference,record_index,source_image_sha256,source_member,source_truth_mutation_allowed,storage_decision,unsafe,validator_gated,write_attempted,route,source_image_path,ocr_text_path,lineage_repair_status,lineage_ready,missing_lineage_fields,evidence_policy,postgres_write_attempt,postgres_graph_plan_joined,embedding_scope,qdrant_write_attempt,qdrant_plan_joined,target_plan_join_status,target_plan_joined_targets,contract_statuses,missing_contract_fields_by_target,contract_ready_targets,postgres_contract_ready,qdrant_contract_ready,opensearch_contract_ready,live_write_allowed,loader_contract_blockers,loader_contract_status,exact_index_scope,opensearch_write_attempt,opensearch_plan_joined
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000179,179,True,True,00000179.tif,179,797f1fd7b3d68899bfd5b80c527975d7f1ebca33df9ab083e746f7a4389bb933,00000179.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000179.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000179.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,True,True,True,table,False,"[""postgres_graph""]",False,t_p_120_1176_p000180,180,True,False,00000180.tif,180,590c27273436bebed317b9a0291bb89d835a204f63fe09651652b3f4908ca92d,00000180.tif,False,graph_only_validator_gated,False,True,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000180.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000180.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000181,181,True,True,00000181.tif,181,b52337c51ea9864564237423c06d27dc1ac2435441ea1c580e3da204f39d4a03,00000181.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000181.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000181.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000182,182,True,True,00000182.tif,182,c8a2ff2d062a72481f81f8f96e3299eae8c46e5f3c61405cefb4250f18e9c084,00000182.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000182.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000182.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000183,183,True,True,00000183.tif,183,14d7b19d9f6d56b283d3fc63d514ffd94ddda093758949d1202b656b62c228af,00000183.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000183.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000183.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000184,184,True,True,00000184.tif,184,4bf79c92f1bdba9ebbc136f7462351824a8e0fa13b3d357c3dbe41264632680f,00000184.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000184.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000184.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000185,185,True,True,00000185.tif,185,287f1064ab16621a073a019ba1cea740f917825fdaf7d0fffe98894628d2f743,00000185.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000185.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000185.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000186,186,True,True,00000186.tif,186,830acb0183dff7e526735bdd589a19d06a8d298964ea276ba7beed687db11e9b,00000186.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000186.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000186.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,True,True,True,blank,False,"[""postgres_graph""]",False,t_p_120_1176_p000187,187,True,False,00000187.tif,187,7048283bd1bb8c3ed93fe9796fad1b75acbdb201fb6de4c4081cd3adc28c411c,00000187.tif,False,graph_only_blank,False,False,False,blank,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000187.tif,,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000188,188,True,True,00000188.tif,188,c62a0f115a9cea8989be46d7248e633226a64072543f909d55667449ebd0fdb5,00000188.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000188.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000188.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000189,189,True,True,00000189.tif,189,eb62786143d1cd0e9e5181e36c5a8ea519f5e6e154826ec6c3b635448b1709d4,00000189.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000189.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000189.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000190,190,True,True,00000190.tif,190,dd0dfdba83502a50fb04390c95c864fd5019ff11436006006a0a33595908ab78,00000190.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000190.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000190.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000191,191,True,True,00000191.tif,191,2d536262569309e521b62924e103f03bdbf6e75e67491c49e2b9eeb0de448a7b,00000191.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000191.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000191.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000192,192,True,True,00000192.tif,192,277ea9fae1eb1aa1d9369f4c0a6a39b14a6ac44654c393cd7c4164bf636605b9,00000192.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000192.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000192.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000193,193,True,True,00000193.tif,193,5cf30f8a2501d2b41423f4d3ca1356c3dc024c4e8f070aab6fd80782637c8ede,00000193.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000193.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000193.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000194,194,True,True,00000194.tif,194,eb83994b76ec91b5fb98a0a628655dacdf007922ee33eb34889255ea9f8aea89,00000194.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000194.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000194.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,True,True,True,blank,False,"[""postgres_graph""]",False,t_p_120_1176_p000195,195,True,False,00000195.tif,195,ae264a6e701d82abe9ee9d866bffb299dc666ff1c6f98e2ee4f8f41501840b90,00000195.tif,False,graph_only_blank,False,False,False,blank,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000195.tif,,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000196,196,True,True,00000196.tif,196,8c7c2587c0c87c19c1fafe8cab1fcaa6aafd141d2d91f6b7aeb9d85762ed697a,00000196.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000196.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000196.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
